Epoch,Type (TRAIN),Mean Accuracy (TRAIN),Precision (TRAIN),Sensitivity (TRAIN),Specificity (TRAIN),FNR (TRAIN),F1 Score (TRAIN),Epoch,Type (VAL),Mean Accuracy (VAL),Precision (VAL),Sensitivity (VAL),Specificity (VAL),FNR (VAL),F1 Score (VAL),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST)
0,Overall (Macro-Average),1.6085790884718498,17.271478122771224,4.27715913589363,96.27582272933103,95.72284086410637,6.553913143363679,0,Overall (Macro-Average),31.182795698924732,7.191780821917808,10.294117647058822,90.77380952380952,89.70588235294117,8.467741935483872,1,Overall (Macro-Average),37.234042553191486,6.914893617021277,12.5,87.5,87.5,8.904109589041095,1,Overall (Macro-Average),13.829787234042554,13.909774436090224,5.625,96.3312728937729,94.375,7.986555697823303
0,Alignment,48.257372654155496,66.23376623376623,12.408759124087592,92.23880597014926,87.59124087591242,20.901639344262296,0,Alignment,56.98924731182796,57.534246575342465,82.35294117647058,26.190476190476193,17.647058823529413,67.74193548387098,1,Alignment,55.319148936170215,55.319148936170215,100.0,0.0,0.0,71.23287671232876,1,Alignment,52.12765957446809,68.42105263157895,25.0,85.71428571428571,75.0,36.61971830985915
0,Soft_tissue_Swelling,85.92493297587131,13.333333333333334,4.819277108433735,96.07843137254902,95.18072289156626,7.0796460176991145,0,Soft_tissue_Swelling,89.24731182795699,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0
0,Listhesis,88.47184986595174,3.7037037037037033,1.639344262295082,96.2043795620438,98.36065573770492,2.2727272727272725,0,Listhesis,90.32258064516128,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0
0,Fracture,85.12064343163539,17.24137931034483,5.434782608695652,96.3302752293578,94.56521739130434,8.264462809917356,0,Fracture,84.94623655913979,0.0,0.0,100.0,100.0,0.0,1,Fracture,81.91489361702128,0.0,0.0,100.0,100.0,0.0,1,Fracture,81.91489361702128,0.0,0.0,100.0,100.0,0.0
0,Dislocation,96.91689008042896,0.0,0.0,99.86187845303867,100.0,0.0,0,Dislocation,96.7741935483871,0.0,0.0,100.0,100.0,0.0,1,Dislocation,93.61702127659575,0.0,0.0,100.0,100.0,0.0,1,Dislocation,93.61702127659575,0.0,0.0,100.0,100.0,0.0
0,Spinous,90.88471849865952,10.344827586206897,6.666666666666667,96.29101283880172,93.33333333333333,8.108108108108109,0,Spinous,97.84946236559139,0.0,0.0,100.0,100.0,0.0,1,Spinous,94.68085106382979,0.0,0.0,100.0,100.0,0.0,1,Spinous,94.68085106382979,0.0,0.0,100.0,100.0,0.0
0,Other_Pathogens,81.36729222520107,12.5,1.574803149606299,97.73828756058158,98.4251968503937,2.7972027972027966,0,Other_Pathogens,82.79569892473118,0.0,0.0,100.0,100.0,0.0,1,Other_Pathogens,82.97872340425532,0.0,0.0,100.0,100.0,0.0,1,Other_Pathogens,80.85106382978722,0.0,0.0,97.43589743589743,100.0,0.0
0,normal,65.41554959785523,14.814814814814813,1.6736401673640167,95.46351084812623,98.32635983263597,3.007518796992481,0,normal,67.74193548387096,0.0,0.0,100.0,100.0,0.0,1,normal,68.08510638297872,0.0,0.0,100.0,100.0,0.0,1,normal,65.95744680851064,42.857142857142854,20.0,87.5,80.0,27.272727272727273
1,Overall (Macro-Average),3.0831099195710454,15.885416666666664,1.394067673665514,98.96987263350722,98.60593232633448,2.5208445951480005,1,Overall (Macro-Average),0.0,0.0,0.0,100.0,100.0,0.0,1,Overall (Macro-Average),37.234042553191486,6.914893617021277,12.5,87.5,87.5,8.904109589041095,1,Overall (Macro-Average),13.829787234042554,13.909774436090224,5.625,96.3312728937729,94.375,7.986555697823303
1,Alignment,46.24664879356568,60.416666666666664,7.0559610705596105,94.32835820895522,92.94403892944038,12.636165577342048,1,Alignment,45.16129032258064,0.0,0.0,100.0,100.0,0.0,1,Alignment,55.319148936170215,55.319148936170215,100.0,0.0,0.0,71.23287671232876,1,Alignment,52.12765957446809,68.42105263157895,25.0,85.71428571428571,75.0,36.61971830985915
1,Soft_tissue_Swelling,88.73994638069705,0.0,0.0,99.84917043740573,100.0,0.0,1,Soft_tissue_Swelling,89.24731182795699,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0
1,Listhesis,91.82305630026809,0.0,0.0,100.0,100.0,0.0,1,Listhesis,90.32258064516128,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0
1,Fracture,87.53351206434317,33.33333333333333,1.0869565217391304,99.69418960244649,98.91304347826086,2.1052631578947367,1,Fracture,84.94623655913979,0.0,0.0,100.0,100.0,0.0,1,Fracture,81.91489361702128,0.0,0.0,100.0,100.0,0.0,1,Fracture,81.91489361702128,0.0,0.0,100.0,100.0,0.0
1,Dislocation,97.05093833780161,0.0,0.0,100.0,100.0,0.0,1,Dislocation,96.7741935483871,0.0,0.0,100.0,100.0,0.0,1,Dislocation,93.61702127659575,0.0,0.0,100.0,100.0,0.0,1,Dislocation,93.61702127659575,0.0,0.0,100.0,100.0,0.0
1,Spinous,93.43163538873995,16.666666666666664,2.2222222222222223,99.2867332382311,97.77777777777777,3.9215686274509802,1,Spinous,97.84946236559139,0.0,0.0,100.0,100.0,0.0,1,Spinous,94.68085106382979,0.0,0.0,100.0,100.0,0.0,1,Spinous,94.68085106382979,0.0,0.0,100.0,100.0,0.0
1,Other_Pathogens,82.4396782841823,16.666666666666664,0.7874015748031495,99.19224555735056,99.21259842519686,1.5037593984962405,1,Other_Pathogens,82.79569892473118,0.0,0.0,100.0,100.0,0.0,1,Other_Pathogens,82.97872340425532,0.0,0.0,100.0,100.0,0.0,1,Other_Pathogens,80.85106382978722,0.0,0.0,97.43589743589743,100.0,0.0
1,normal,67.5603217158177,0.0,0.0,99.40828402366864,100.0,0.0,1,normal,67.74193548387096,0.0,0.0,100.0,100.0,0.0,1,normal,68.08510638297872,0.0,0.0,100.0,100.0,0.0,1,normal,65.95744680851064,42.857142857142854,20.0,87.5,80.0,27.272727272727273
2,Overall (Macro-Average),3.8873994638069704,12.371031746031747,1.289392222881403,98.52223872474227,98.71060777711861,2.281447665418113,2,Overall (Macro-Average),38.70967741935484,6.854838709677419,12.5,87.5,87.5,8.854166666666666,1,Overall (Macro-Average),37.234042553191486,6.914893617021277,12.5,87.5,87.5,8.904109589041095,1,Overall (Macro-Average),13.829787234042554,13.909774436090224,5.625,96.3312728937729,94.375,7.986555697823303
2,Alignment,45.57640750670242,53.96825396825397,8.27250608272506,91.34328358208955,91.72749391727494,14.345991561181435,2,Alignment,54.83870967741935,54.83870967741935,100.0,0.0,0.0,70.83333333333333,1,Alignment,55.319148936170215,55.319148936170215,100.0,0.0,0.0,71.23287671232876,1,Alignment,52.12765957446809,68.42105263157895,25.0,85.71428571428571,75.0,36.61971830985915
2,Soft_tissue_Swelling,88.8739946380697,0.0,0.0,100.0,100.0,0.0,2,Soft_tissue_Swelling,89.24731182795699,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0
2,Listhesis,91.82305630026809,0.0,0.0,100.0,100.0,0.0,2,Listhesis,90.32258064516128,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0
