Epoch,Type (TRAIN),Mean Accuracy (TRAIN),Precision (TRAIN),Sensitivity (TRAIN),Specificity (TRAIN),FNR (TRAIN),F1 Score (TRAIN),Epoch,Type (VAL),Mean Accuracy (VAL),Precision (VAL),Sensitivity (VAL),Specificity (VAL),FNR (VAL),F1 Score (VAL),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST)
0,Overall (Macro-Average),12.23717409587889,9.307596557982281,8.438187883641222,92.19737501295565,91.56181211635878,7.943859480901044,0,Overall (Macro-Average),1.0362694300518136,5.952380952380952,0.3327283726557773,99.76018709370541,99.66727162734422,0.6271142336716107,1,Overall (Macro-Average),8.284023668639055,3.0851777330650565,5.999448959911833,93.85268727373992,94.00055104008818,1.4810759209344113,1,Overall (Macro-Average),26.035502958579883,7.471516213847502,7.027033906934121,92.88602774974956,92.97296609306588,5.212751767373617
0,Soft tissue swelling,84.73507148864591,7.194244604316546,4.098360655737705,93.95501405810684,95.90163934426229,5.221932114882506,0,Soft tissue swelling,83.93782383419689,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0
0,Joint effusion,73.42304457527334,22.31075697211155,11.359026369168356,89.65517241379311,88.64097363083164,15.053763440860214,0,Joint effusion,67.87564766839378,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,63.31360946745562,33.33333333333333,1.639344262295082,98.14814814814815,98.36065573770492,3.125,1,Joint effusion,63.905325443786985,50.0,1.639344262295082,99.07407407407408,98.36065573770492,3.174603174603175
0,Distal humerus,92.17830109335577,2.34375,4.6875,94.59809853068279,95.3125,3.125,0,Distal humerus,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,93.49112426035504,0.0,0.0,98.75,100.0,0.0
0,supracondylar,62.615643397813294,28.75536480686695,19.39218523878437,80.32009484291642,80.60781476121564,23.16335350043215,0,supracondylar,54.40414507772021,33.33333333333333,1.1494252873563218,98.11320754716981,98.85057471264368,2.222222222222222,1,supracondylar,45.562130177514796,0.0,0.0,100.0,100.0,0.0,1,supracondylar,54.437869822485204,54.601226993865026,96.73913043478261,3.896103896103896,3.260869565217391,69.80392156862746
0,medial epicondyle displaced,91.84188393608073,3.7593984962406015,7.042253521126761,94.45166883398353,92.95774647887323,4.901960784313725,0,medial epicondyle displaced,92.74611398963731,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0
0,lateral epicondyle displaced,90.2439024390244,3.816793893129771,4.504504504504505,94.44199382443759,95.4954954954955,4.132231404958677,0,lateral epicondyle displaced,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0
0,olecranon,92.59882253994954,1.5625,3.8461538461538463,94.5829750644884,96.15384615384616,2.2222222222222223,0,olecranon,96.89119170984456,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation anterior,96.55172413793103,1.3888888888888888,8.333333333333332,96.99915469146238,91.66666666666666,2.380952380952381,0,Elbow dislocation anterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation posterior,92.89318755256518,3.787878787878788,10.638297872340425,94.55169455169455,89.36170212765957,5.58659217877095,0,Elbow dislocation posterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
