Epoch,Type (TRAIN),Mean Accuracy (TRAIN),Precision (TRAIN),Sensitivity (TRAIN),Specificity (TRAIN),FNR (TRAIN),F1 Score (TRAIN),Epoch,Type (VAL),Mean Accuracy (VAL),Precision (VAL),Sensitivity (VAL),Specificity (VAL),FNR (VAL),F1 Score (VAL),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST)
0,Overall (Macro-Average),3.280067283431455,11.485594237695079,1.1344566796695907,98.92164736827456,98.86554332033042,2.0070773117539145,0,Overall (Macro-Average),9.844559585492227,3.6658463487731785,9.41062333252486,91.87350866272435,90.58937666747514,5.275600505689001,1,Overall (Macro-Average),13.017751479289942,11.290627362055933,6.380684846996532,97.9248717030672,93.61931515300348,6.928898388623742,1,Overall (Macro-Average),13.017751479289942,11.290627362055933,6.380684846996532,97.9248717030672,93.61931515300348,6.928898388623742
0,Soft tissue swelling,88.73002523128679,14.705882352941178,2.0491803278688523,98.64104967197751,97.95081967213115,3.5971223021582728,0,Soft tissue swelling,60.10362694300518,21.951219512195124,58.06451612903226,60.49382716049383,41.935483870967744,31.858407079646017,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0
0,Joint effusion,79.18418839360808,42.857142857142854,1.2170385395537524,99.57559681697613,98.78296146044624,2.3668639053254434,0,Joint effusion,67.87564766839378,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,65.08875739644971,57.14285714285714,13.114754098360656,94.44444444444444,86.88524590163934,21.33333333333333,1,Joint effusion,65.08875739644971,57.14285714285714,13.114754098360656,94.44444444444444,86.88524590163934,21.33333333333333
0,Distal humerus,96.55172413793103,5.0,1.5625,99.17891097666379,98.4375,2.380952380952381,0,Distal humerus,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0
0,supracondylar,69.42809083263246,28.57142857142857,3.4732272069464547,96.443390634262,96.52677279305355,6.193548387096775,0,supracondylar,54.92227979274611,0.0,0.0,100.0,100.0,0.0,1,supracondylar,48.5207100591716,59.25925925925925,17.391304347826086,85.71428571428571,82.6086956521739,26.89075630252101,1,supracondylar,48.5207100591716,59.25925925925925,17.391304347826086,85.71428571428571,82.6086956521739,26.89075630252101
0,medial epicondyle displaced,96.8040370058873,0.0,0.0,99.78326831382748,100.0,0.0,0,medial epicondyle displaced,92.74611398963731,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0
0,lateral epicondyle displaced,94.86963835155593,0.0,0.0,99.51477723864137,100.0,0.0,0,lateral epicondyle displaced,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0
0,olecranon,97.47687132043734,10.0,1.9230769230769231,99.61306964746346,98.07692307692307,3.225806451612903,0,olecranon,96.89119170984456,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation anterior,98.44407064760303,0.0,0.0,98.94336432797971,100.0,0.0,0,Elbow dislocation anterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation posterior,97.35071488645922,0.0,0.0,99.31359931359931,100.0,0.0,0,Elbow dislocation posterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
