Epoch,Type (TRAIN),Mean Accuracy (TRAIN),Precision (TRAIN),Sensitivity (TRAIN),Specificity (TRAIN),FNR (TRAIN),F1 Score (TRAIN),Epoch,Type (VAL),Mean Accuracy (VAL),Precision (VAL),Sensitivity (VAL),Specificity (VAL),FNR (VAL),F1 Score (VAL),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST)
0,Overall (Macro-Average),4.79394449116905,10.898803660064697,1.4088438500092653,98.79755081694724,98.59115614999075,2.354231307680357,0,Overall (Macro-Average),2.072538860103627,5.714285714285714,0.3284072249589491,99.93261455525605,99.67159277504105,0.6211180124223602,1,Overall (Macro-Average),10.059171597633137,5.035409035409036,6.550414178501051,93.08656742867268,93.44958582149896,3.11512923453222,1,Overall (Macro-Average),13.609467455621301,6.418219461697722,6.471501644135914,97.85055170393515,93.52849835586407,4.9312333629103815
0,Soft tissue swelling,88.94028595458369,8.695652173913043,0.819672131147541,99.01593252108715,99.18032786885246,1.49812734082397,0,Soft tissue swelling,83.93782383419689,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0
0,Joint effusion,78.9318755256518,27.77777777777778,1.0141987829614605,99.3103448275862,98.98580121703854,1.9569471624266144,0,Joint effusion,67.87564766839378,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,58.57988165680473,15.384615384615385,3.278688524590164,89.81481481481481,96.72131147540983,5.405405405405405,1,Joint effusion,63.905325443786985,0.0,0.0,100.0,100.0,0.0
0,Distal humerus,97.22455845248108,0.0,0.0,99.91356957649093,100.0,0.0,0,Distal humerus,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0
0,supracondylar,70.77375946173254,47.674418604651166,5.933429811866859,97.3325429756965,94.06657018813314,10.553410553410554,0,supracondylar,56.476683937823836,80.0,4.597701149425287,99.05660377358491,95.40229885057471,8.695652173913043,1,supracondylar,43.786982248520715,44.0,11.956521739130435,81.81818181818183,88.04347826086956,18.803418803418804,1,supracondylar,47.337278106508876,56.52173913043478,14.130434782608695,87.01298701298701,85.86956521739131,22.608695652173918
0,medial epicondyle displaced,95.83683767872162,6.25,2.8169014084507045,98.6996098829649,97.1830985915493,3.8834951456310685,0,medial epicondyle displaced,92.74611398963731,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0
0,lateral epicondyle displaced,94.99579478553406,0.0,0.0,99.6471107190119,100.0,0.0,0,lateral epicondyle displaced,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0
0,olecranon,97.5609756097561,0.0,0.0,99.74204643164231,100.0,0.0,0,olecranon,96.89119170984456,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation anterior,98.4861227922624,0.0,0.0,98.98562975486053,100.0,0.0,0,Elbow dislocation anterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation posterior,96.76198486122793,3.125,2.127659574468085,98.67009867009867,97.87234042553192,2.531645569620253,0,Elbow dislocation posterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
0,proximal radial,97.60302775441548,0.0,0.0,99.27288280581695,100.0,0.0,0,proximal radial,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,proximal radial,96.44970414201184,0.0,0.0,100.0,100.0,0.0,1,proximal radial,96.44970414201184,0.0,0.0,100.0,100.0,0.0
0,radial head,99.03280067283431,0.0,0.0,99.61928934010153,100.0,0.0,0,radial head,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,radial head,95.26627218934911,0.0,0.0,100.0,100.0,0.0,1,radial head,95.26627218934911,0.0,0.0,100.0,100.0,0.0
