Epoch,Type (TRAIN),Mean Accuracy (TRAIN),Precision (TRAIN),Sensitivity (TRAIN),Specificity (TRAIN),FNR (TRAIN),F1 Score (TRAIN),Epoch,Type (VAL),Mean Accuracy (VAL),Precision (VAL),Sensitivity (VAL),Specificity (VAL),FNR (VAL),F1 Score (VAL),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST)
0,Overall (Macro-Average),10.991957104557642,17.35131814884272,19.146864455856047,79.54401252703786,80.85313554414395,18.020245841499968,0,Overall (Macro-Average),0.0,0.0,0.0,100.0,100.0,0.0,1,Overall (Macro-Average),31.914893617021278,12.142857142857142,14.35897435897436,87.84704878454879,85.64102564102564,13.12169312169312,1,Overall (Macro-Average),12.76595744680851,38.97111540554163,28.310708898944192,83.2369742565601,71.6892911010558,25.78758960337908
0,Alignment,48.39142091152815,53.14009661835749,53.52798053527981,42.08955223880597,46.47201946472019,53.333333333333336,0,Alignment,45.16129032258064,0.0,0.0,100.0,100.0,0.0,1,Alignment,53.191489361702125,57.14285714285714,61.53846153846154,42.857142857142854,38.46153846153847,59.25925925925925,1,Alignment,51.06382978723404,71.42857142857143,19.230769230769234,90.47619047619048,80.76923076923077,30.303030303030305
0,Soft_tissue_Swelling,78.15013404825737,7.446808510638298,8.433734939759036,86.87782805429865,91.56626506024097,7.909604519774012,0,Soft_tissue_Swelling,89.24731182795699,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,84.04255319148936,22.22222222222222,20.0,91.66666666666666,80.0,21.05263157894737
0,Listhesis,86.05898123324397,6.122448979591836,4.918032786885246,93.28467153284672,95.08196721311475,5.454545454545454,0,Listhesis,90.32258064516128,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0,1,Listhesis,81.91489361702128,22.22222222222222,16.666666666666664,91.46341463414635,83.33333333333334,19.047619047619047
0,Fracture,77.4798927613941,13.461538461538462,15.217391304347828,86.23853211009175,84.78260869565217,14.285714285714286,0,Fracture,84.94623655913979,0.0,0.0,100.0,100.0,0.0,1,Fracture,80.85106382978722,0.0,0.0,98.7012987012987,100.0,0.0,1,Fracture,42.5531914893617,19.672131147540984,70.58823529411765,36.36363636363637,29.411764705882355,30.769230769230774
0,Dislocation,88.6058981233244,1.5384615384615385,4.545454545454546,91.16022099447514,95.45454545454545,2.298850574712644,0,Dislocation,96.7741935483871,0.0,0.0,100.0,100.0,0.0,1,Dislocation,93.61702127659575,0.0,0.0,100.0,100.0,0.0,1,Dislocation,94.68085106382979,100.0,16.666666666666664,100.0,83.33333333333334,28.57142857142857
0,Spinous,85.12064343163539,6.578947368421052,11.11111111111111,89.87161198288159,88.88888888888889,8.264462809917354,0,Spinous,97.84946236559139,0.0,0.0,100.0,100.0,0.0,1,Spinous,94.68085106382979,0.0,0.0,100.0,100.0,0.0,1,Spinous,92.5531914893617,0.0,0.0,97.75280898876404,100.0,0.0
0,Other_Pathogens,68.90080428954424,18.181818181818183,23.62204724409449,78.19063004846527,76.37795275590551,20.54794520547945,0,Other_Pathogens,82.79569892473118,0.0,0.0,100.0,100.0,0.0,1,Other_Pathogens,81.91489361702128,0.0,0.0,98.71794871794873,100.0,0.0,1,Other_Pathogens,72.3404255319149,30.76923076923077,50.0,76.92307692307693,50.0,38.095238095238095
0,normal,56.83646112600537,32.340425531914896,31.799163179916317,68.63905325443787,68.20083682008368,32.0675105485232,0,normal,67.74193548387096,0.0,0.0,100.0,100.0,0.0,1,normal,59.57446808510638,40.0,53.333333333333336,62.5,46.666666666666664,45.714285714285715,1,normal,65.95744680851064,45.45454545454545,33.33333333333333,81.25,66.66666666666666,38.46153846153845
1,Overall (Macro-Average),16.75603217158177,14.965377878768425,13.368756842966583,86.9590232752858,86.63124315703342,13.973273003216992,1,Overall (Macro-Average),38.70967741935484,6.854838709677419,12.5,87.3015873015873,87.5,8.854166666666666,1,Overall (Macro-Average),31.914893617021278,12.142857142857142,14.35897435897436,87.84704878454879,85.64102564102564,13.12169312169312,1,Overall (Macro-Average),12.76595744680851,38.97111540554163,28.310708898944192,83.2369742565601,71.6892911010558,25.78758960337908
1,Alignment,54.95978552278821,59.168704156479215,58.88077858880778,50.14925373134328,41.119221411192214,59.02439024390243,1,Alignment,54.83870967741935,54.83870967741935,100.0,0.0,0.0,70.83333333333333,1,Alignment,53.191489361702125,57.14285714285714,61.53846153846154,42.857142857142854,38.46153846153847,59.25925925925925,1,Alignment,51.06382978723404,71.42857142857143,19.230769230769234,90.47619047619048,80.76923076923077,30.303030303030305
1,Soft_tissue_Swelling,87.66756032171583,0.0,0.0,98.64253393665159,100.0,0.0,1,Soft_tissue_Swelling,89.24731182795699,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,84.04255319148936,22.22222222222222,20.0,91.66666666666666,80.0,21.05263157894737
1,Listhesis,88.06970509383379,0.0,0.0,95.91240875912409,100.0,0.0,1,Listhesis,90.32258064516128,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0,1,Listhesis,81.91489361702128,22.22222222222222,16.666666666666664,91.46341463414635,83.33333333333334,19.047619047619047
1,Fracture,79.75871313672923,9.58904109589041,7.608695652173914,89.90825688073394,92.3913043478261,8.484848484848486,1,Fracture,84.94623655913979,0.0,0.0,100.0,100.0,0.0,1,Fracture,80.85106382978722,0.0,0.0,98.7012987012987,100.0,0.0,1,Fracture,42.5531914893617,19.672131147540984,70.58823529411765,36.36363636363637,29.411764705882355,30.769230769230774
1,Dislocation,96.7828418230563,0.0,0.0,99.72375690607734,100.0,0.0,1,Dislocation,96.7741935483871,0.0,0.0,100.0,100.0,0.0,1,Dislocation,93.61702127659575,0.0,0.0,100.0,100.0,0.0,1,Dislocation,94.68085106382979,100.0,16.666666666666664,100.0,83.33333333333334,28.57142857142857
1,Spinous,93.2975871313673,0.0,0.0,99.2867332382311,100.0,0.0,1,Spinous,97.84946236559139,0.0,0.0,100.0,100.0,0.0,1,Spinous,94.68085106382979,0.0,0.0,100.0,100.0,0.0,1,Spinous,92.5531914893617,0.0,0.0,97.75280898876404,100.0,0.0
1,Other_Pathogens,77.34584450402144,17.1875,8.661417322834646,91.437802907916,91.33858267716536,11.518324607329843,1,Other_Pathogens,82.79569892473118,0.0,0.0,100.0,100.0,0.0,1,Other_Pathogens,81.91489361702128,0.0,0.0,98.71794871794873,100.0,0.0,1,Other_Pathogens,72.3404255319149,30.76923076923077,50.0,76.92307692307693,50.0,38.095238095238095
1,normal,58.17694369973191,33.77777777777778,31.799163179916317,70.61143984220908,68.20083682008368,32.758620689655174,1,normal,66.66666666666666,0.0,0.0,98.4126984126984,100.0,0.0,1,normal,59.57446808510638,40.0,53.333333333333336,62.5,46.666666666666664,45.714285714285715,1,normal,65.95744680851064,45.45454545454545,33.33333333333333,81.25,66.66666666666666,38.46153846153845
2,Overall (Macro-Average),26.80965147453083,20.57753836466936,11.613581275644346,89.24547308188092,88.38641872435566,11.87072393287198,2,Overall (Macro-Average),3.225806451612903,11.026305683563749,24.019607843137255,76.48809523809524,75.98039215686275,14.801264679313462,1,Overall (Macro-Average),31.914893617021278,12.142857142857142,14.35897435897436,87.84704878454879,85.64102564102564,13.12169312169312,1,Overall (Macro-Average),12.76595744680851,38.97111540554163,28.310708898944192,83.2369742565601,71.6892911010558,25.78758960337908
2,Alignment,53.75335120643432,56.08856088560885,73.96593673965937,28.955223880597014,26.034063260340634,63.79853095487932,2,Alignment,55.91397849462365,55.952380952380956,92.15686274509804,11.904761904761903,7.8431372549019605,69.62962962962963,1,Alignment,53.191489361702125,57.14285714285714,61.53846153846154,42.857142857142854,38.46153846153847,59.25925925925925,1,Alignment,51.06382978723404,71.42857142857143,19.230769230769234,90.47619047619048,80.76923076923077,30.303030303030305
2,Soft_tissue_Swelling,88.3378016085791,0.0,0.0,99.39668174962293,100.0,0.0,2,Soft_tissue_Swelling,89.24731182795699,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,89.36170212765957,0.0,0.0,100.0,100.0,0.0,1,Soft_tissue_Swelling,84.04255319148936,22.22222222222222,20.0,91.66666666666666,80.0,21.05263157894737
2,Listhesis,91.42091152815014,0.0,0.0,99.56204379562044,100.0,0.0,2,Listhesis,90.32258064516128,0.0,0.0,100.0,100.0,0.0,1,Listhesis,87.2340425531915,0.0,0.0,100.0,100.0,0.0,1,Listhesis,81.91489361702128,22.22222222222222,16.666666666666664,91.46341463414635,83.33333333333334,19.047619047619047
2,Fracture,86.32707774798928,0.0,0.0,98.47094801223241,100.0,0.0,2,Fracture,84.94623655913979,0.0,0.0,100.0,100.0,0.0,1,Fracture,80.85106382978722,0.0,0.0,98.7012987012987,100.0,0.0,1,Fracture,42.5531914893617,19.672131147540984,70.58823529411765,36.36363636363637,29.411764705882355,30.769230769230774
