Epoch,Type (TRAIN),Mean Accuracy (TRAIN),Precision (TRAIN),Sensitivity (TRAIN),Specificity (TRAIN),FNR (TRAIN),F1 Score (TRAIN),Epoch,Type (VAL),Mean Accuracy (VAL),Precision (VAL),Sensitivity (VAL),Specificity (VAL),FNR (VAL),F1 Score (VAL),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST),Epoch,Type (TEST),Mean Accuracy (TEST),Precision (TEST),Sensitivity (TEST),Specificity (TEST),FNR (TEST),F1 Score (TEST)
0,Overall (Macro-Average),5.8031959629941126,9.832831268414294,1.5253522897758587,98.58790793763602,98.47464771022416,2.523248663567415,0,Overall (Macro-Average),0.0,0.0,0.0,100.0,100.0,0.0,1,Overall (Macro-Average),14.792899408284024,5.538847117794487,5.599196200219218,96.67818084171468,94.40080379978077,4.038230267738464,1,Overall (Macro-Average),24.2603550295858,9.837193304288007,6.68158567774936,97.12308368323407,93.31841432225063,7.6328597737437525
0,Soft tissue swelling,88.73002523128679,12.5,1.639344262295082,98.6879100281162,98.36065573770492,2.898550724637681,0,Soft tissue swelling,83.93782383419689,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0
0,Joint effusion,78.5954583683768,30.0,2.434077079107505,98.51458885941643,97.56592292089249,4.50281425891182,0,Joint effusion,67.87564766839378,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,63.905325443786985,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,63.905325443786985,0.0,0.0,100.0,100.0,0.0
0,Distal humerus,96.8040370058873,0.0,0.0,99.48141745894556,100.0,0.0,0,Distal humerus,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0
0,supracondylar,69.97476871320437,31.147540983606557,2.7496382054992763,97.5103734439834,97.25036179450073,5.053191489361702,0,supracondylar,54.92227979274611,0.0,0.0,100.0,100.0,0.0,1,supracondylar,49.112426035502956,60.0,19.565217391304348,84.4155844155844,80.43478260869566,29.508196721311474,1,supracondylar,62.721893491124256,66.29213483146067,64.13043478260869,61.038961038961034,35.869565217391305,65.19337016574586
0,medial epicondyle displaced,96.93019343986543,0.0,0.0,99.913307325531,100.0,0.0,0,medial epicondyle displaced,92.74611398963731,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0,1,medial epicondyle displaced,95.26627218934911,0.0,0.0,100.0,100.0,0.0
0,lateral epicondyle displaced,94.99579478553406,0.0,0.0,99.6471107190119,100.0,0.0,0,lateral epicondyle displaced,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0,1,lateral epicondyle displaced,89.3491124260355,0.0,0.0,100.0,100.0,0.0
0,olecranon,97.68713204373422,0.0,0.0,99.87102321582115,100.0,0.0,0,olecranon,96.89119170984456,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0,1,olecranon,96.44970414201184,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation anterior,98.14970563498738,0.0,0.0,98.64750633981403,100.0,0.0,0,Elbow dislocation anterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation anterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
0,Elbow dislocation posterior,98.02354920100925,0.0,0.0,100.0,100.0,0.0,0,Elbow dislocation posterior,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0,1,Elbow dislocation posterior,98.81656804733728,0.0,0.0,100.0,100.0,0.0
0,proximal radial,97.05634987384356,3.125,2.5,98.67408041060736,97.5,2.7777777777777777,0,proximal radial,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,proximal radial,96.44970414201184,0.0,0.0,100.0,100.0,0.0,1,proximal radial,96.44970414201184,0.0,0.0,100.0,100.0,0.0
0,radial head,99.41126997476871,0.0,0.0,100.0,100.0,0.0,0,radial head,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,radial head,95.26627218934911,0.0,0.0,100.0,100.0,0.0,1,radial head,95.26627218934911,0.0,0.0,100.0,100.0,0.0
0,radial head subluxation,97.89739276703112,0.0,0.0,98.64406779661017,100.0,0.0,0,radial head subluxation,98.96373056994818,0.0,0.0,100.0,100.0,0.0,1,radial head subluxation,98.22485207100591,0.0,0.0,100.0,100.0,0.0,1,radial head subluxation,98.22485207100591,0.0,0.0,100.0,100.0,0.0
0,proximal ulnar metaphysis,98.14970563498738,0.0,0.0,99.27690344534241,100.0,0.0,0,proximal ulnar metaphysis,99.48186528497409,0.0,0.0,100.0,100.0,0.0,1,proximal ulnar metaphysis,97.0414201183432,0.0,0.0,100.0,100.0,0.0,1,proximal ulnar metaphysis,97.0414201183432,0.0,0.0,100.0,100.0,0.0
0,normal,49.49537426408747,60.88709677419355,12.03187250996016,91.36242208370436,87.96812749003983,20.093147039254823,0,normal,70.46632124352331,0.0,0.0,100.0,100.0,0.0,1,normal,68.04733727810651,17.543859649122805,58.82352941176471,69.07894736842105,41.17647058823529,27.027027027027025,1,normal,91.71597633136095,71.42857142857143,29.411764705882355,98.68421052631578,70.58823529411765,41.666666666666664
1,Overall (Macro-Average),6.980656013456686,13.727790694336806,1.1168757229069204,99.46823780324996,98.88312427709307,1.930613006937032,1,Overall (Macro-Average),7.253886010362693,10.138248847926267,1.7111744879439978,99.01642475171887,98.288825512056,2.272727272727273,1,Overall (Macro-Average),14.792899408284024,5.538847117794487,5.599196200219218,96.67818084171468,94.40080379978077,4.038230267738464,1,Overall (Macro-Average),24.2603550295858,9.837193304288007,6.68158567774936,97.12308368323407,93.31841432225063,7.6328597737437525
1,Soft tissue swelling,89.69722455845248,42.857142857142854,1.2295081967213115,99.81255857544518,98.77049180327869,2.3904382470119523,1,Soft tissue swelling,83.93782383419689,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0,1,Soft tissue swelling,81.65680473372781,0.0,0.0,100.0,100.0,0.0
1,Joint effusion,79.05803195962994,22.22222222222222,0.4056795131845842,99.62864721485411,99.59432048681542,0.796812749003984,1,Joint effusion,67.87564766839378,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,63.905325443786985,0.0,0.0,100.0,100.0,0.0,1,Joint effusion,63.905325443786985,0.0,0.0,100.0,100.0,0.0
1,Distal humerus,97.30866274179984,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,93.78238341968913,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0,1,Distal humerus,94.67455621301775,0.0,0.0,100.0,100.0,0.0
